time,logger,level,database,message,exception
2013-09-14 14:38:19.5198,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Projects
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2013-09-14 14:39:38.7813,Raven.Database.DocumentDatabase,Debug,EmberTinkererDB,Put document project/1 with etag 01000000-0000-0001-0000-000000000004,
2013-09-14 14:39:38.7873,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,Incremented work counter to 8 because: PUT project/1,
2013-09-14 14:39:38.7873,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2013-09-14 14:39:38.7873,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-000000000003: (project/1),
2013-09-14 14:39:38.7873,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-09-14 14:39:38.7873,Raven.Database.Server.HttpServer,Debug,,Request #  35: POST    -    11 ms - EmberTinkererDB - 200 - /bulk_docs,
2013-09-14 14:39:38.7873,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,EmberTinkererDB,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-000000000003: (project/1)",
2013-09-14 14:39:38.7873,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (project/1),
2013-09-14 14:39:38.7873,Raven.Database.Server.HttpServer,Debug,,"	PUT project/1
",
2013-09-14 14:39:38.7873,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on project/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: project/1
	Tag I-: Projects
	LastModified I-: 2013-09-14T19:39:38.7773750Z
",
2013-09-14 14:39:38.8153,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-09-14 14:39:38.8153,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000004 for Raven/DocumentsByEntityName",
2013-09-14 14:39:38.8153,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 9 because: WORK BY IndexingExecuter,
2013-09-14 14:39:38.8153,Raven.Database.Indexing.WorkContext,Debug,EmberTinkererDB,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
